engine_version,strategy_mode,config,total_trades,wins,losses,win_rate_pct,total_pl,final_equity,return_pct,max_dd_pct,pl_per_trade,score,db_path,risk_pct,sl_atr_mult,rr,avg_sl_pips,avg_tp_pips,daily_max_losses
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.0_RR1.5_DL1,150106,2319,22921,1.54,-121797.14,-111797.14,-1217.97,1217.97,-0.8114,-1.0,,0.01,1.0,1.5,4.48,6.73,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.0_RR1.5_DL2,57445,790,7454,1.38,-10236.2,-236.2,-102.36,102.36,-0.1782,-1.0,,0.01,1.0,1.5,5.09,7.64,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.0_RR1.5_DL3,31188,311,2836,1.0,-10067.71,-67.71,-100.68,100.68,-0.3228,-1.0,,0.01,1.0,1.5,5.16,7.75,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.0_RR1.75_DL1,152322,1529,23029,1.0,-128457.54,-118457.54,-1284.58,1284.58,-0.8433,-1.0,,0.01,1.0,1.75,4.5,7.88,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.0_RR1.75_DL2,58045,531,7573,0.91,-10251.21,-251.21,-102.51,102.51,-0.1766,-1.0,,0.01,1.0,1.75,5.08,8.89,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.0_RR1.75_DL3,31430,225,2936,0.72,-10074.41,-74.41,-100.74,100.74,-0.3205,-1.0,,0.01,1.0,1.75,5.11,8.95,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.0_RR2.0_DL1,153192,1085,23284,0.71,-131651.6,-121651.6,-1316.52,1316.27,-0.8594,-1.0002,,0.01,1.0,2.0,4.49,8.98,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.0_RR2.0_DL2,58577,391,7731,0.67,-10266.13,-266.13,-102.66,102.66,-0.1753,-1.0,,0.01,1.0,2.0,5.07,10.15,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.0_RR2.0_DL3,31942,164,2989,0.51,-10082.63,-82.63,-100.83,100.83,-0.3157,-1.0,,0.01,1.0,2.0,5.12,10.24,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.0_RR2.5_DL1,153640,624,24199,0.41,-336540.9,-326540.9,-3365.41,3365.41,-2.1905,-1.0,,0.01,1.0,2.5,4.32,10.81,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.0_RR2.5_DL2,59520,233,7945,0.39,-10288.67,-288.66,-102.89,102.89,-0.1729,-1.0,,0.01,1.0,2.5,4.98,12.46,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.0_RR2.5_DL3,32580,92,3018,0.28,-10089.78,-89.78,-100.9,100.9,-0.3097,-1.0,,0.01,1.0,2.5,5.24,13.11,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.0_RR3.0_DL1,154089,369,23849,0.24,-347099.68,-337099.68,-3471.0,3471.0,-2.2526,-1.0,,0.01,1.0,3.0,4.34,13.04,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.0_RR3.0_DL2,59195,138,8003,0.23,-10296.5,-296.5,-102.96,102.96,-0.1739,-1.0,,0.01,1.0,3.0,4.8,14.39,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.0_RR3.0_DL3,33282,56,3012,0.17,-10092.61,-92.61,-100.93,100.93,-0.3032,-1.0,,0.01,1.0,3.0,5.64,16.93,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.25_RR1.5_DL1,148091,2096,20649,1.42,-71678.28,-61678.28,-716.78,716.78,-0.484,-1.0,,0.01,1.25,1.5,4.69,7.02,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.25_RR1.5_DL2,61299,603,5875,0.98,-10192.48,-192.48,-101.92,101.93,-0.1663,-1.0,,0.01,1.25,1.5,6.84,10.26,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.25_RR1.5_DL3,34724,265,2363,0.76,-10054.06,-54.06,-100.54,100.54,-0.2895,-1.0,,0.01,1.25,1.5,6.27,9.41,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.25_RR1.75_DL1,151403,1325,20316,0.88,-76551.2,-66551.2,-765.51,765.51,-0.5056,-1.0,,0.01,1.25,1.75,4.79,8.38,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.25_RR1.75_DL2,62073,427,6025,0.69,-10205.31,-205.31,-102.05,102.05,-0.1644,-1.0,,0.01,1.25,1.75,6.83,11.95,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.25_RR1.75_DL3,35364,191,2412,0.54,-10060.6,-60.6,-100.61,100.61,-0.2845,-1.0,,0.01,1.25,1.75,6.33,11.08,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.25_RR2.0_DL1,153198,962,21583,0.63,-188833.83,-178833.83,-1888.34,1888.34,-1.2326,-1.0,,0.01,1.25,2.0,4.63,9.27,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.25_RR2.0_DL2,62989,310,6068,0.49,-10214.78,-214.78,-102.15,102.15,-0.1622,-1.0,,0.01,1.25,2.0,6.86,13.72,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.25_RR2.0_DL3,36509,138,2452,0.38,-10067.73,-67.73,-100.68,100.68,-0.2758,-1.0,,0.01,1.25,2.0,6.44,12.87,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.25_RR2.5_DL1,153429,488,20551,0.32,-199275.71,-189275.71,-1992.76,1992.76,-1.2988,-1.0,,0.01,1.25,2.5,4.71,11.8,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.25_RR2.5_DL2,61791,179,6421,0.29,-10240.15,-240.15,-102.4,102.4,-0.1657,-1.0,,0.01,1.25,2.5,5.63,14.08,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.25_RR2.5_DL3,39914,68,2424,0.17,-10072.79,-72.79,-100.73,100.73,-0.2524,-1.0,,0.01,1.25,2.5,8.26,20.64,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.25_RR3.0_DL1,153698,289,20143,0.19,-206323.32,-196323.32,-2063.23,2063.23,-1.3424,-1.0,,0.01,1.25,3.0,4.76,14.31,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.25_RR3.0_DL2,62317,111,6417,0.18,-10244.07,-244.07,-102.44,102.44,-0.1644,-1.0,,0.01,1.25,3.0,5.73,17.18,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.25_RR3.0_DL3,41093,39,2425,0.09,-10077.0,-77.0,-100.77,100.77,-0.2452,-1.0,,0.01,1.25,3.0,8.74,26.23,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.5_RR1.5_DL1,147481,1710,17033,1.16,-12776.03,-2776.03,-127.76,127.76,-0.0866,-1.0,,0.01,1.5,1.5,5.29,7.94,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.5_RR1.5_DL2,68068,457,4230,0.67,-10135.35,-135.35,-101.35,101.35,-0.1489,-1.0,,0.01,1.5,1.5,9.1,13.65,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.5_RR1.5_DL3,47470,205,1771,0.43,-10035.24,-35.24,-100.35,100.35,-0.2114,-1.0,,0.01,1.5,1.5,10.55,15.83,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.5_RR1.75_DL1,151483,1044,16843,0.69,-14554.49,-4554.49,-145.54,145.54,-0.0961,-1.0,,0.01,1.5,1.75,5.44,9.51,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.5_RR1.75_DL2,69570,299,4199,0.43,-10142.33,-142.33,-101.42,101.42,-0.1458,-1.0,,0.01,1.5,1.75,9.19,16.08,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.5_RR1.75_DL3,49590,143,1754,0.29,-10037.31,-37.31,-100.37,100.37,-0.2024,-1.0,,0.01,1.5,1.75,10.64,18.63,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.5_RR2.0_DL1,152301,674,15356,0.44,-21279.06,-11279.06,-212.79,212.79,-0.1397,-1.0,,0.01,1.5,2.0,5.65,11.28,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.5_RR2.0_DL2,68409,232,4312,0.34,-10150.17,-150.17,-101.5,101.5,-0.1484,-1.0,,0.01,1.5,2.0,8.08,16.17,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.5_RR2.0_DL3,50262,99,1833,0.2,-10045.46,-45.46,-100.45,100.45,-0.1999,-1.0,,0.01,1.5,2.0,10.56,21.13,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.5_RR2.5_DL1,153440,346,15328,0.23,-122928.61,-112928.61,-1229.29,1229.29,-0.8012,-1.0,,0.01,1.5,2.5,5.37,13.42,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.5_RR2.5_DL2,69850,132,4367,0.19,-10161.28,-161.28,-101.61,101.61,-0.1455,-1.0,,0.01,1.5,2.5,8.38,20.95,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.5_RR2.5_DL3,51187,63,1847,0.12,-10048.23,-48.23,-100.48,100.48,-0.1963,-1.0,,0.01,1.5,2.5,11.03,27.56,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.5_RR3.0_DL1,153859,224,15248,0.15,-124551.06,-114551.06,-1245.51,1245.51,-0.8095,-1.0,,0.01,1.5,3.0,5.4,16.17,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.5_RR3.0_DL2,69836,80,4372,0.11,-10167.37,-167.37,-101.67,101.67,-0.1456,-1.0,,0.01,1.5,3.0,8.47,25.4,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.5_RR3.0_DL3,51155,37,1853,0.07,-10052.45,-52.45,-100.52,100.52,-0.1965,-1.0,,0.01,1.5,3.0,11.15,33.43,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.75_RR1.5_DL1,147925,1426,14271,0.96,-22279.76,-12279.76,-222.8,222.8,-0.1506,-1.0,,0.01,1.75,1.5,5.74,8.61,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.75_RR1.5_DL2,74378,335,2869,0.45,-10083.71,-83.71,-100.84,100.84,-0.1356,-1.0,,0.01,1.75,1.5,11.16,16.74,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.75_RR1.5_DL3,57892,152,1249,0.26,-10012.41,-12.41,-100.12,100.12,-0.1729,-1.0,,0.01,1.75,1.5,12.45,18.67,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.75_RR1.75_DL1,151246,786,11701,0.52,-29988.14,-19988.14,-299.88,299.88,-0.1983,-1.0,,0.01,1.75,1.75,6.21,10.86,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.75_RR1.75_DL2,74418,224,2891,0.3,-10093.84,-93.84,-100.94,100.94,-0.1356,-1.0,,0.01,1.75,1.75,10.24,17.93,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.75_RR1.75_DL3,60584,104,1253,0.17,-10016.65,-16.65,-100.17,100.17,-0.1653,-1.0,,0.01,1.75,1.75,12.77,22.36,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.75_RR2.0_DL1,151781,564,12983,0.37,-12867.56,-2867.56,-128.68,128.68,-0.0848,-1.0,,0.01,1.75,2.0,6.55,13.08,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.75_RR2.0_DL2,74746,170,2880,0.23,-10095.67,-95.67,-100.96,100.96,-0.1351,-1.0,,0.01,1.75,2.0,10.28,20.56,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.75_RR2.0_DL3,61273,84,1325,0.14,-10021.98,-21.98,-100.22,100.22,-0.1636,-1.0,,0.01,1.75,2.0,12.76,25.53,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.75_RR2.5_DL1,153448,85,3386,0.06,-28802.46,-18802.46,-288.02,288.93,-0.1877,-0.9969,,0.01,1.75,2.5,16.41,40.94,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.75_RR2.5_DL2,79142,95,2912,0.12,-10108.66,-108.65,-101.09,101.09,-0.1277,-1.0,,0.01,1.75,2.5,11.7,29.25,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.75_RR2.5_DL3,65589,51,1315,0.08,-10025.87,-25.87,-100.26,100.26,-0.1529,-1.0,,0.01,1.75,2.5,14.35,35.89,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.75_RR3.0_DL1,152933,165,11034,0.11,-54894.03,-44894.03,-548.94,548.94,-0.3589,-1.0,,0.01,1.75,3.0,6.46,19.34,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.75_RR3.0_DL2,80942,59,2973,0.07,-10118.13,-118.13,-101.18,101.18,-0.125,-1.0,,0.01,1.75,3.0,11.66,35.0,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR1.75_RR3.0_DL3,66911,26,1320,0.04,-10029.23,-29.23,-100.29,100.29,-0.1499,-1.0,,0.01,1.75,3.0,14.36,43.07,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.0_RR1.5_DL1,144028,1445,14043,1.0,-58555.14,-48555.14,-585.55,585.55,-0.4066,-1.0,,0.01,2.0,1.5,6.32,9.49,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.0_RR1.5_DL2,81262,259,2240,0.32,-10057.15,-57.15,-100.57,100.57,-0.1238,-1.0,,0.01,2.0,1.5,12.4,18.61,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.0_RR1.5_DL3,69049,118,870,0.17,-9991.34,8.66,-99.91,99.91,-0.1447,-1.0,,0.01,2.0,1.5,14.97,22.47,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.0_RR1.75_DL1,148487,860,13930,0.58,-15387.16,-5387.16,-153.87,153.87,-0.1036,-1.0,,0.01,2.0,1.75,7.09,12.41,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.0_RR1.75_DL2,82677,182,2297,0.22,-10064.13,-64.13,-100.64,100.64,-0.1217,-1.0,,0.01,2.0,1.75,12.58,22.01,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.0_RR1.75_DL3,70819,89,949,0.13,-10003.02,-3.02,-100.03,100.03,-0.1412,-1.0,,0.01,2.0,1.75,15.06,26.35,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.0_RR2.0_DL1,150157,353,8667,0.24,-17560.51,-7560.51,-175.61,175.61,-0.1169,-1.0,,0.01,2.0,2.0,11.51,23.0,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.0_RR2.0_DL2,89651,132,2195,0.15,-10063.63,-63.63,-100.64,100.64,-0.1123,-1.0,,0.01,2.0,2.0,16.14,32.26,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.0_RR2.0_DL3,79673,61,887,0.08,-10001.59,-1.59,-100.02,100.02,-0.1255,-1.0,,0.01,2.0,2.0,19.35,38.69,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.0_RR2.5_DL1,153234,415,16270,0.27,-31345.31,-21345.31,-313.45,313.45,-0.2046,-1.0,,0.01,2.0,2.5,6.06,15.16,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.0_RR2.5_DL2,93019,69,2209,0.07,-10073.16,-73.16,-100.73,100.73,-0.1083,-1.0,,0.01,2.0,2.5,16.38,40.95,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.0_RR2.5_DL3,81142,35,894,0.04,-10004.85,-4.85,-100.05,100.05,-0.1233,-1.0,,0.01,2.0,2.5,19.62,49.04,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.0_RR3.0_DL1,153169,114,8142,0.07,-35657.4,-25657.4,-356.57,356.58,-0.2328,-1.0,,0.01,2.0,3.0,8.93,26.78,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.0_RR3.0_DL2,94512,47,2211,0.05,-10074.19,-74.19,-100.74,100.74,-0.1066,-1.0,,0.01,2.0,3.0,16.38,49.13,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.0_RR3.0_DL3,82997,20,894,0.02,-10007.01,-7.01,-100.07,100.07,-0.1206,-1.0,,0.01,2.0,3.0,19.53,58.57,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.25_RR1.5_DL1,144663,1073,10975,0.74,-16940.28,-6940.28,-169.4,169.41,-0.1171,-1.0,,0.01,2.25,1.5,8.43,12.64,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.25_RR1.5_DL2,88489,204,1687,0.23,-10033.63,-33.63,-100.34,100.34,-0.1134,-1.0,,0.01,2.25,1.5,14.14,21.21,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.25_RR1.5_DL3,77104,110,779,0.14,-9983.08,16.92,-99.83,99.83,-0.1295,-1.0,,0.01,2.25,1.5,16.49,24.73,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.25_RR1.75_DL1,149166,392,6453,0.26,-10756.36,-756.36,-107.56,107.57,-0.0721,-1.0,,0.01,2.25,1.75,14.44,25.27,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.25_RR1.75_DL2,89599,141,1693,0.16,-10039.29,-39.29,-100.39,100.4,-0.112,-1.0,,0.01,2.25,1.75,14.14,24.74,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.25_RR1.75_DL3,82821,78,751,0.09,-9983.76,16.24,-99.84,99.84,-0.1205,-1.0,,0.01,2.25,1.75,17.82,31.19,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.25_RR2.0_DL1,152230,179,3863,0.12,-11139.5,-1139.5,-111.4,111.82,-0.0732,-0.9962,,0.01,2.25,2.0,20.77,41.54,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.25_RR2.0_DL2,89892,101,1697,0.11,-10042.77,-42.77,-100.43,100.43,-0.1117,-1.0,,0.01,2.25,2.0,14.15,28.3,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.25_RR2.0_DL3,82791,62,760,0.07,-9986.84,13.16,-99.87,99.87,-0.1206,-1.0,,0.01,2.25,2.0,17.77,35.55,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.25_RR2.5_DL1,155890,43,1497,0.03,-15601.76,-5601.76,-156.02,157.83,-0.1001,-0.9885,,0.01,2.25,2.5,25.2,62.96,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.25_RR2.5_DL2,93801,58,1714,0.06,-10048.0,-48.0,-100.48,100.48,-0.1071,-1.0,,0.01,2.25,2.5,14.39,35.98,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.25_RR2.5_DL3,85890,34,756,0.04,-9991.12,8.88,-99.91,99.91,-0.1163,-1.0,,0.01,2.25,2.5,17.86,44.67,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.25_RR3.0_DL1,156225,3,233,0.0,-15700.67,-5700.67,-157.01,159.83,-0.1005,-0.9823,,0.01,2.25,3.0,27.11,81.34,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.25_RR3.0_DL2,94160,40,1715,0.04,-10051.03,-51.03,-100.51,100.51,-0.1067,-1.0,,0.01,2.25,3.0,14.41,43.23,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.25_RR3.0_DL3,86812,21,758,0.02,-9995.88,4.12,-99.96,99.96,-0.1151,-1.0,,0.01,2.25,3.0,17.86,53.58,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.5_RR1.5_DL1,147463,925,9269,0.63,-19658.73,-9658.73,-196.59,196.11,-0.1333,-1.0024,,0.01,2.5,1.5,11.65,17.48,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.5_RR1.5_DL2,92979,173,1379,0.19,-10020.0,-20.0,-100.2,100.2,-0.1078,-1.0,,0.01,2.5,1.5,15.57,23.36,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.5_RR1.5_DL3,82501,93,593,0.11,-9910.31,89.69,-99.1,99.13,-0.1201,-0.9997,,0.01,2.5,1.5,17.93,26.89,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.5_RR1.75_DL1,152036,190,3267,0.12,-12516.11,-2516.1,-125.16,125.16,-0.0823,-1.0,,0.01,2.5,1.75,23.18,40.55,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.5_RR1.75_DL2,94735,121,1385,0.13,-10023.36,-23.36,-100.23,100.24,-0.1058,-1.0,,0.01,2.5,1.75,15.61,27.31,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.5_RR1.75_DL3,90942,64,567,0.07,-9913.57,86.43,-99.14,99.17,-0.109,-0.9996,,0.01,2.5,1.75,21.53,37.68,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.5_RR2.0_DL1,153067,157,3525,0.1,-10823.39,-823.39,-108.23,108.24,-0.0707,-1.0,,0.01,2.5,2.0,23.04,46.06,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.5_RR2.0_DL2,95894,84,1394,0.09,-10028.25,-28.25,-100.28,100.28,-0.1046,-1.0,,0.01,2.5,2.0,15.78,31.54,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.5_RR2.0_DL3,91528,47,571,0.05,-9931.96,68.04,-99.32,99.32,-0.1085,-1.0,,0.01,2.5,2.0,21.47,42.94,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.5_RR2.5_DL1,155896,42,1399,0.03,-10709.8,-709.8,-107.1,108.96,-0.0687,-0.983,,0.01,2.5,2.5,28.47,71.16,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.5_RR2.5_DL2,100659,48,1390,0.05,-10032.19,-32.19,-100.32,100.32,-0.0997,-1.0,,0.01,2.5,2.5,16.51,41.26,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.5_RR2.5_DL3,95830,25,560,0.03,-9947.78,52.22,-99.48,99.48,-0.1038,-1.0,,0.01,2.5,2.5,22.15,55.37,3
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.5_RR3.0_DL1,156225,1,165,0.0,-11110.2,-1110.2,-111.1,113.94,-0.0711,-0.9751,,0.01,2.5,3.0,30.27,90.81,1
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.5_RR3.0_DL2,100655,28,1393,0.03,-10034.62,-34.62,-100.35,100.35,-0.0997,-1.0,,0.01,2.5,3.0,16.49,49.48,2
v2_backtest_atr_adx,FULL,FULL_R0.01_ATR2.5_RR3.0_DL3,95903,20,561,0.02,-9951.26,48.74,-99.51,99.52,-0.1038,-1.0,,0.01,2.5,3.0,22.14,66.42,3
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.0_RR1.5_DL1,150106,2319,22921,1.54,-242891.71,-232891.71,-2428.92,2428.92,-1.6181,-1.0,,0.02,1.0,1.5,4.48,6.73,1
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.0_RR1.5_DL2,57445,790,7454,1.38,-10833.15,-833.15,-108.33,108.33,-0.1886,-1.0,,0.02,1.0,1.5,5.09,7.64,2
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.0_RR1.5_DL3,31188,311,2836,1.0,-10094.77,-94.77,-100.95,100.95,-0.3237,-1.0,,0.02,1.0,1.5,5.16,7.75,3
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.0_RR1.75_DL1,152322,1529,23029,1.0,-256179.23,-246179.23,-2561.79,2561.79,-1.6818,-1.0,,0.02,1.0,1.75,4.5,7.88,1
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.0_RR1.75_DL2,58045,531,7573,0.91,-10906.94,-906.94,-109.07,109.07,-0.1879,-1.0,,0.02,1.0,1.75,5.08,8.89,2
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.0_RR1.75_DL3,31430,225,2936,0.72,-10100.87,-100.87,-101.01,101.01,-0.3214,-1.0,,0.02,1.0,1.75,5.11,8.95,3
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.0_RR2.0_DL1,153192,1085,23284,0.71,-262538.89,-252538.89,-2625.39,2624.36,-1.7138,-1.0004,,0.02,1.0,2.0,4.49,8.98,1
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.0_RR2.0_DL2,58577,391,7731,0.67,-11390.61,-1390.61,-113.91,113.91,-0.1945,-1.0,,0.02,1.0,2.0,5.07,10.15,2
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.0_RR2.0_DL3,31942,164,2989,0.51,-10615.03,-615.02,-106.15,106.15,-0.3323,-1.0,,0.02,1.0,2.0,5.12,10.24,3
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.0_RR2.5_DL1,153640,624,24199,0.41,-672454.8,-662454.8,-6724.55,6724.55,-4.3768,-1.0,,0.02,1.0,2.5,4.32,10.81,1
